feature_usage_id,user_id,feature_name,usage_month,usage_count
46339,791,Market Scanner,2026-11-01,1
46340,791,Portfolio Tracker,2026-11-01,35
46341,791,Custom Dashboards,2026-11-01,31
46342,791,Risk Analytics,2026-12-01,24
46343,791,Trading Signals,2026-12-01,8
46344,792,Market Scanner,2025-04-01,41
46345,792,API Access,2025-04-01,6
46346,792,Risk Analytics,2025-04-01,23
46347,792,Trading Signals,2025-04-01,26
46348,792,Risk Analytics,2025-05-01,22
46349,792,Custom Dashboards,2025-05-01,10
46350,792,Market Scanner,2025-05-01,33
46351,792,Market Scanner,2025-06-01,7
46352,792,Portfolio Tracker,2025-07-01,43
46353,792,Custom Dashboards,2025-07-01,11
46354,792,API Access,2025-08-01,12
46355,792,Portfolio Tracker,2025-08-01,31
46356,792,Market Scanner,2025-08-01,18
46357,792,Custom Dashboards,2025-08-01,10
46358,792,API Access,2025-09-01,43
46359,792,Risk Analytics,2025-10-01,32
46360,792,Trading Signals,2025-10-01,8
46361,792,Risk Analytics,2025-11-01,14
46362,792,Trading Signals,2025-11-01,36
46363,792,Market Scanner,2025-12-01,40
46364,792,Custom Dashboards,2026-01-01,27
46365,792,Trading Signals,2026-01-01,3
46366,792,Portfolio Tracker,2026-01-01,25
46367,792,Portfolio Tracker,2026-02-01,5
46368,792,Portfolio Tracker,2026-03-01,25
46369,792,API Access,2026-04-01,20
46370,792,Risk Analytics,2026-04-01,39
46371,792,Custom Dashboards,2026-05-01,29
46372,792,Risk Analytics,2026-05-01,24
46373,792,API Access,2026-05-01,4
46374,792,Market Scanner,2026-06-01,45
46375,792,Custom Dashboards,2026-06-01,10
46376,792,Portfolio Tracker,2026-06-01,30
46377,792,API Access,2026-06-01,26
46378,792,API Access,2026-07-01,37
46379,792,Market Scanner,2026-07-01,3
46380,792,Trading Signals,2026-07-01,31
46381,792,Risk Analytics,2026-08-01,18
46382,792,Portfolio Tracker,2026-09-01,19
46383,792,Market Scanner,2026-09-01,19
46384,792,Trading Signals,2026-10-01,23
46385,792,Risk Analytics,2026-10-01,29
46386,792,Custom Dashboards,2026-10-01,20
46387,792,Portfolio Tracker,2026-10-01,39
46388,792,Risk Analytics,2026-11-01,7
46389,792,Custom Dashboards,2026-11-01,32
46390,792,Trading Signals,2026-11-01,32
46391,792,API Access,2026-12-01,27
46392,793,Custom Dashboards,2025-07-01,17
46393,793,API Access,2025-07-01,9
46394,793,Portfolio Tracker,2025-08-01,16
46395,793,Market Scanner,2025-08-01,3
46396,793,Market Scanner,2025-09-01,12
46397,793,Portfolio Tracker,2025-10-01,41
46398,793,Custom Dashboards,2025-10-01,31
46399,793,Risk Analytics,2025-10-01,29
46400,793,Market Scanner,2025-11-01,42
46401,793,API Access,2025-11-01,25
46402,793,Risk Analytics,2025-11-01,15
46403,793,Trading Signals,2025-12-01,14
46404,793,Market Scanner,2025-12-01,15
46405,793,API Access,2026-01-01,17
46406,793,Trading Signals,2026-01-01,1
46407,793,Market Scanner,2026-01-01,33
46408,793,Trading Signals,2026-02-01,47
46409,793,Custom Dashboards,2026-02-01,45
46410,793,Market Scanner,2026-02-01,11
46411,793,Trading Signals,2026-03-01,7
46412,793,Portfolio Tracker,2026-03-01,10
46413,793,Market Scanner,2026-04-01,48
46414,793,API Access,2026-04-01,33
46415,793,Trading Signals,2026-04-01,31
46416,793,Portfolio Tracker,2026-04-01,44
46417,793,API Access,2026-05-01,47
46418,793,Market Scanner,2026-06-01,16
46419,793,Trading Signals,2026-06-01,4
46420,793,Portfolio Tracker,2026-07-01,6
46421,793,API Access,2026-08-01,49
46422,793,Risk Analytics,2026-09-01,32
46423,793,Portfolio Tracker,2026-09-01,24
46424,793,API Access,2026-09-01,41
46425,793,Risk Analytics,2026-10-01,30
46426,793,Trading Signals,2026-10-01,6
46427,793,Market Scanner,2026-11-01,10
46428,793,API Access,2026-11-01,22
46429,793,Custom Dashboards,2026-11-01,21
46430,793,Risk Analytics,2026-12-01,36
46431,794,Risk Analytics,2025-02-01,15
46432,794,Market Scanner,2025-02-01,3
46433,794,Trading Signals,2025-02-01,24
46434,794,Risk Analytics,2025-03-01,12
46435,794,Custom Dashboards,2025-04-01,5
46436,794,Risk Analytics,2025-04-01,45
46437,794,API Access,2025-05-01,28
46438,794,Portfolio Tracker,2025-05-01,39
46439,794,Risk Analytics,2025-05-01,7
46440,794,Trading Signals,2025-06-01,48
46441,794,Custom Dashboards,2025-06-01,27
46442,794,Risk Analytics,2025-06-01,7
46443,794,API Access,2025-06-01,6
46444,794,Custom Dashboards,2025-07-01,36
46445,794,Portfolio Tracker,2025-07-01,35
46446,794,Risk Analytics,2025-07-01,24
46447,794,Trading Signals,2025-07-01,15
46448,794,Trading Signals,2025-08-01,45
46449,794,API Access,2025-08-01,2
46450,794,Trading Signals,2025-09-01,42
46451,794,API Access,2025-09-01,28
46452,794,Market Scanner,2025-10-01,21
46453,794,Custom Dashboards,2025-10-01,30
46454,794,Portfolio Tracker,2025-10-01,11
46455,794,Trading Signals,2025-11-01,34
46456,794,Risk Analytics,2025-11-01,21
46457,794,Market Scanner,2025-11-01,10
46458,794,Market Scanner,2025-12-01,40
46459,794,API Access,2025-12-01,14
46460,794,Custom Dashboards,2025-12-01,29
46461,794,Portfolio Tracker,2025-12-01,7
46462,794,Portfolio Tracker,2026-01-01,31
46463,794,Trading Signals,2026-01-01,24
46464,794,Market Scanner,2026-01-01,41
46465,794,Trading Signals,2026-02-01,35
46466,794,API Access,2026-02-01,28
46467,794,Custom Dashboards,2026-03-01,10
46468,794,Risk Analytics,2026-04-01,31
46469,794,Custom Dashboards,2026-04-01,22
46470,794,Trading Signals,2026-04-01,30
46471,794,Market Scanner,2026-05-01,34
46472,794,Custom Dashboards,2026-05-01,26
46473,794,API Access,2026-05-01,17
46474,794,Portfolio Tracker,2026-05-01,3
46475,794,API Access,2026-06-01,47
46476,794,Portfolio Tracker,2026-06-01,11
46477,794,Market Scanner,2026-06-01,31
46478,794,Trading Signals,2026-06-01,8
46479,794,API Access,2026-07-01,21
46480,794,Market Scanner,2026-07-01,3
46481,794,Portfolio Tracker,2026-07-01,30
46482,794,Risk Analytics,2026-07-01,45
46483,794,API Access,2026-08-01,11
46484,794,Custom Dashboards,2026-08-01,3
46485,794,Risk Analytics,2026-08-01,11
46486,794,Portfolio Tracker,2026-08-01,19
46487,794,API Access,2026-09-01,1
46488,794,Risk Analytics,2026-09-01,34
46489,794,Trading Signals,2026-10-01,31
46490,794,Portfolio Tracker,2026-10-01,24
46491,794,Trading Signals,2026-11-01,24
46492,794,Risk Analytics,2026-11-01,11
46493,794,Market Scanner,2026-11-01,42
46494,794,API Access,2026-12-01,30
46495,794,Portfolio Tracker,2026-12-01,20
46496,794,Trading Signals,2026-12-01,22
46497,795,Portfolio Tracker,2025-09-01,45
46498,795,Risk Analytics,2025-09-01,30
46499,795,Market Scanner,2025-10-01,18
46500,795,Portfolio Tracker,2025-10-01,9
46501,795,Custom Dashboards,2025-10-01,25
46502,795,API Access,2025-11-01,24
46503,795,Risk Analytics,2025-11-01,32
46504,795,Trading Signals,2025-11-01,33
46505,795,Custom Dashboards,2025-11-01,5
46506,795,Market Scanner,2025-12-01,43
46507,795,Custom Dashboards,2025-12-01,24
46508,795,API Access,2025-12-01,4
46509,795,Portfolio Tracker,2025-12-01,25
46510,795,Market Scanner,2026-01-01,17
46511,795,Custom Dashboards,2026-01-01,7
46512,795,Trading Signals,2026-02-01,23
46513,795,API Access,2026-03-01,7
46514,795,Portfolio Tracker,2026-03-01,31
46515,795,Market Scanner,2026-03-01,31
46516,795,Risk Analytics,2026-03-01,4
46517,795,Custom Dashboards,2026-04-01,16
46518,795,Trading Signals,2026-04-01,37
46519,795,Risk Analytics,2026-04-01,37
46520,795,API Access,2026-04-01,9
46521,795,Portfolio Tracker,2026-05-01,21
46522,795,Custom Dashboards,2026-05-01,34
46523,795,Risk Analytics,2026-05-01,31
46524,795,Trading Signals,2026-05-01,21
46525,795,Trading Signals,2026-06-01,38
46526,795,Custom Dashboards,2026-07-01,36
46527,795,API Access,2026-07-01,40
46528,795,Risk Analytics,2026-07-01,20
46529,795,Trading Signals,2026-07-01,14
46530,795,Custom Dashboards,2026-08-01,38
46531,795,Market Scanner,2026-08-01,37
46532,795,Trading Signals,2026-08-01,41
46533,795,Custom Dashboards,2026-09-01,47
46534,795,API Access,2026-09-01,49
46535,795,Trading Signals,2026-09-01,38
46536,795,Risk Analytics,2026-09-01,45
46537,795,API Access,2026-10-01,21
46538,795,Trading Signals,2026-10-01,16
46539,795,Risk Analytics,2026-10-01,46
46540,795,Portfolio Tracker,2026-10-01,19
46541,795,API Access,2026-11-01,40
46542,795,Portfolio Tracker,2026-11-01,21
46543,795,Custom Dashboards,2026-11-01,17
46544,795,Market Scanner,2026-12-01,28
46545,796,Trading Signals,2025-04-01,9
46546,796,Custom Dashboards,2025-05-01,29
46547,796,Risk Analytics,2025-05-01,40
46548,796,API Access,2025-05-01,46
46549,796,Trading Signals,2025-05-01,42
46550,796,Risk Analytics,2025-06-01,23
46551,796,API Access,2025-06-01,42
46552,796,Market Scanner,2025-06-01,13
46553,796,Trading Signals,2025-07-01,29
46554,796,Custom Dashboards,2025-08-01,49
46555,796,Trading Signals,2025-09-01,30
46556,796,Custom Dashboards,2025-10-01,45
46557,796,Market Scanner,2025-10-01,26
46558,796,API Access,2025-10-01,14
46559,796,Portfolio Tracker,2025-10-01,24
46560,796,Custom Dashboards,2025-11-01,32
46561,796,Market Scanner,2025-11-01,10
46562,796,API Access,2025-12-01,21
46563,796,Trading Signals,2026-01-01,40
46564,796,Risk Analytics,2026-02-01,21
46565,796,Market Scanner,2026-03-01,5
46566,796,Trading Signals,2026-04-01,27
46567,796,Custom Dashboards,2026-04-01,27
46568,796,API Access,2026-04-01,46
46569,796,Portfolio Tracker,2026-05-01,37
46570,796,Portfolio Tracker,2026-06-01,14
46571,796,Custom Dashboards,2026-06-01,9
46572,796,Market Scanner,2026-06-01,30
46573,796,Trading Signals,2026-07-01,9
46574,796,Custom Dashboards,2026-07-01,44
46575,796,Risk Analytics,2026-07-01,3
46576,796,API Access,2026-08-01,2
46577,796,Custom Dashboards,2026-08-01,15
46578,796,Trading Signals,2026-08-01,22
46579,796,Market Scanner,2026-09-01,32
46580,796,Trading Signals,2026-10-01,39
46581,796,Custom Dashboards,2026-10-01,11
46582,796,Portfolio Tracker,2026-11-01,4
46583,796,API Access,2026-11-01,37
46584,796,Trading Signals,2026-12-01,50
46585,797,Trading Signals,2025-05-01,16
46586,797,Risk Analytics,2025-05-01,37
46587,797,Market Scanner,2025-06-01,30
46588,797,Trading Signals,2025-06-01,20
46589,797,Trading Signals,2025-07-01,13
46590,797,Market Scanner,2025-08-01,23
46591,797,Portfolio Tracker,2025-08-01,39
46592,797,Custom Dashboards,2025-08-01,49
46593,797,Custom Dashboards,2025-09-01,31
46594,797,Custom Dashboards,2025-10-01,13
46595,797,Risk Analytics,2025-10-01,35
46596,797,API Access,2025-10-01,17
46597,797,Portfolio Tracker,2025-10-01,40
46598,797,Market Scanner,2025-11-01,5
46599,797,Trading Signals,2025-12-01,15
46600,797,Market Scanner,2026-01-01,10
46601,797,Risk Analytics,2026-02-01,8
46602,797,Market Scanner,2026-02-01,9
46603,797,API Access,2026-02-01,27
46604,797,Custom Dashboards,2026-03-01,27
46605,797,API Access,2026-03-01,27
46606,797,Trading Signals,2026-03-01,46
46607,797,Custom Dashboards,2026-04-01,44
46608,797,Portfolio Tracker,2026-05-01,27
46609,797,API Access,2026-05-01,29
46610,797,Custom Dashboards,2026-05-01,43
46611,797,Market Scanner,2026-05-01,43
46612,797,API Access,2026-06-01,42
46613,797,Portfolio Tracker,2026-06-01,2
46614,797,Trading Signals,2026-07-01,15
46615,797,Custom Dashboards,2026-08-01,41
46616,797,API Access,2026-08-01,41
46617,797,Risk Analytics,2026-09-01,4
46618,797,Custom Dashboards,2026-10-01,2
46619,797,API Access,2026-10-01,35
46620,797,Trading Signals,2026-11-01,23
46621,797,API Access,2026-11-01,45
46622,797,Portfolio Tracker,2026-11-01,37
46623,797,Risk Analytics,2026-11-01,37
46624,797,Market Scanner,2026-12-01,12
46625,797,Portfolio Tracker,2026-12-01,5
46626,797,Trading Signals,2026-12-01,15
46627,797,Custom Dashboards,2026-12-01,15
46628,798,API Access,2025-05-01,27
46629,798,Trading Signals,2025-06-01,13
46630,798,Portfolio Tracker,2025-06-01,19
46631,798,Custom Dashboards,2025-06-01,6
46632,798,Market Scanner,2025-06-01,13
46633,798,API Access,2025-07-01,27
46634,798,Trading Signals,2025-08-01,32
46635,798,Trading Signals,2025-09-01,14
46636,798,Risk Analytics,2025-09-01,25
46637,798,Market Scanner,2025-09-01,32
46638,798,Risk Analytics,2025-10-01,3
46639,798,API Access,2025-10-01,39
46640,798,Risk Analytics,2025-11-01,35
46641,798,Custom Dashboards,2025-11-01,32
46642,798,Trading Signals,2025-11-01,29
46643,798,API Access,2025-11-01,19
46644,798,Trading Signals,2025-12-01,37
46645,798,Custom Dashboards,2025-12-01,14
46646,798,Risk Analytics,2025-12-01,27
46647,798,Portfolio Tracker,2026-01-01,42
46648,798,Trading Signals,2026-01-01,46
46649,798,Portfolio Tracker,2026-02-01,13
46650,798,Custom Dashboards,2026-02-01,49
46651,798,API Access,2026-02-01,34
46652,798,Risk Analytics,2026-02-01,17
46653,798,Market Scanner,2026-03-01,20
46654,798,Trading Signals,2026-04-01,50
46655,798,API Access,2026-05-01,33
46656,798,Portfolio Tracker,2026-05-01,40
46657,798,Market Scanner,2026-05-01,4
46658,798,Custom Dashboards,2026-06-01,3
46659,798,Risk Analytics,2026-06-01,10
46660,798,Portfolio Tracker,2026-06-01,40
46661,798,Trading Signals,2026-06-01,7
46662,798,API Access,2026-07-01,4
46663,798,Risk Analytics,2026-07-01,2
46664,798,Custom Dashboards,2026-07-01,46
46665,798,Portfolio Tracker,2026-07-01,49
46666,798,Custom Dashboards,2026-08-01,41
46667,798,Trading Signals,2026-08-01,17
46668,798,Risk Analytics,2026-09-01,47
46669,798,Portfolio Tracker,2026-09-01,12
46670,798,Portfolio Tracker,2026-10-01,8
46671,798,Risk Analytics,2026-10-01,36
46672,798,Risk Analytics,2026-11-01,5
46673,798,Portfolio Tracker,2026-11-01,24
46674,798,Market Scanner,2026-11-01,29
46675,798,API Access,2026-11-01,41
46676,798,Risk Analytics,2026-12-01,49
46677,798,Trading Signals,2026-12-01,36
46678,798,API Access,2026-12-01,10
46679,798,Custom Dashboards,2026-12-01,13
46680,799,Trading Signals,2025-09-01,31
46681,799,Risk Analytics,2025-09-01,20
46682,799,Custom Dashboards,2025-09-01,25
46683,799,Portfolio Tracker,2025-09-01,24
46684,799,Market Scanner,2025-10-01,11
46685,799,Portfolio Tracker,2025-10-01,25
46686,799,Trading Signals,2025-11-01,12
46687,799,Portfolio Tracker,2025-12-01,36
46688,799,Custom Dashboards,2025-12-01,40
46689,799,Risk Analytics,2026-01-01,47
46690,799,Market Scanner,2026-01-01,48
46691,799,Portfolio Tracker,2026-01-01,6
46692,799,Custom Dashboards,2026-02-01,30
46693,799,Risk Analytics,2026-02-01,21
46694,799,Risk Analytics,2026-03-01,40
46695,799,Market Scanner,2026-03-01,7
46696,799,Trading Signals,2026-04-01,42
46697,799,API Access,2026-04-01,29
46698,799,Custom Dashboards,2026-04-01,19
46699,799,Market Scanner,2026-05-01,20
46700,799,Market Scanner,2026-06-01,20
46701,799,Risk Analytics,2026-07-01,7
46702,799,Market Scanner,2026-07-01,12
46703,799,Portfolio Tracker,2026-07-01,32
46704,799,Trading Signals,2026-07-01,31
46705,799,API Access,2026-08-01,17
46706,799,Trading Signals,2026-08-01,19
46707,799,Custom Dashboards,2026-09-01,6
46708,799,Risk Analytics,2026-09-01,8
46709,799,Trading Signals,2026-10-01,38
46710,799,Risk Analytics,2026-10-01,21
46711,799,Market Scanner,2026-11-01,39
46712,799,API Access,2026-12-01,3
46713,799,Risk Analytics,2026-12-01,50
46714,800,Portfolio Tracker,2025-08-01,14
46715,800,Trading Signals,2025-08-01,11
46716,800,Portfolio Tracker,2025-09-01,49
46717,800,Trading Signals,2025-09-01,3
46718,800,Market Scanner,2025-09-01,43
46719,800,Risk Analytics,2025-10-01,41
46720,800,API Access,2025-11-01,31
46721,800,Custom Dashboards,2025-12-01,43
46722,800,Risk Analytics,2025-12-01,30
46723,800,Portfolio Tracker,2025-12-01,17
46724,800,Market Scanner,2026-01-01,33
46725,800,Portfolio Tracker,2026-02-01,11
46726,800,Risk Analytics,2026-02-01,18
46727,800,Trading Signals,2026-02-01,32
46728,800,API Access,2026-03-01,30
46729,800,Trading Signals,2026-03-01,16
46730,800,Portfolio Tracker,2026-03-01,43
46731,800,Risk Analytics,2026-03-01,37
46732,800,Market Scanner,2026-04-01,10
46733,800,Risk Analytics,2026-04-01,39
46734,800,Trading Signals,2026-04-01,40
46735,800,Custom Dashboards,2026-04-01,7
46736,800,Trading Signals,2026-05-01,35
46737,800,API Access,2026-05-01,19
46738,800,Portfolio Tracker,2026-05-01,26
46739,800,Portfolio Tracker,2026-06-01,41
46740,800,Risk Analytics,2026-07-01,6
46741,800,Risk Analytics,2026-08-01,46
46742,800,API Access,2026-08-01,34
46743,800,Trading Signals,2026-09-01,45
46744,800,Market Scanner,2026-09-01,43
46745,800,API Access,2026-09-01,3
46746,800,Risk Analytics,2026-09-01,4
46747,800,Market Scanner,2026-10-01,9
46748,800,Trading Signals,2026-10-01,25
46749,800,Risk Analytics,2026-10-01,39
46750,800,Custom Dashboards,2026-11-01,26
46751,800,Market Scanner,2026-11-01,42
46752,800,Portfolio Tracker,2026-11-01,43
46753,800,Trading Signals,2026-11-01,32
46754,800,Custom Dashboards,2026-12-01,23
46755,801,Custom Dashboards,2025-04-01,48
46756,801,Portfolio Tracker,2025-04-01,19
46757,801,Trading Signals,2025-04-01,39
46758,801,Custom Dashboards,2025-05-01,34
46759,801,Risk Analytics,2025-06-01,9
46760,801,Trading Signals,2025-06-01,17
46761,801,Portfolio Tracker,2025-07-01,43
46762,801,Risk Analytics,2025-08-01,32
46763,801,Trading Signals,2025-08-01,3
46764,801,API Access,2025-08-01,30
46765,801,Custom Dashboards,2025-09-01,26
46766,801,Trading Signals,2025-10-01,38
46767,801,Portfolio Tracker,2025-10-01,44
46768,801,API Access,2025-11-01,18
46769,801,Risk Analytics,2025-11-01,5
46770,801,Market Scanner,2025-11-01,35
46771,801,Custom Dashboards,2025-12-01,35
46772,801,API Access,2025-12-01,17
46773,801,Risk Analytics,2025-12-01,30
46774,801,Custom Dashboards,2026-01-01,44
46775,801,Risk Analytics,2026-01-01,31
46776,801,API Access,2026-01-01,29
46777,801,Risk Analytics,2026-02-01,31
46778,801,Portfolio Tracker,2026-02-01,8
46779,801,Custom Dashboards,2026-02-01,43
46780,801,Trading Signals,2026-03-01,50
46781,801,API Access,2026-03-01,49
46782,801,Portfolio Tracker,2026-04-01,41
46783,801,Trading Signals,2026-04-01,9
46784,801,API Access,2026-04-01,33
46785,801,Trading Signals,2026-05-01,37
46786,801,Custom Dashboards,2026-05-01,23
46787,801,Portfolio Tracker,2026-05-01,44
46788,801,Risk Analytics,2026-06-01,49
46789,801,Portfolio Tracker,2026-06-01,45
46790,801,Trading Signals,2026-06-01,20
46791,801,Custom Dashboards,2026-06-01,40
46792,801,API Access,2026-07-01,10
46793,801,Custom Dashboards,2026-07-01,12
46794,801,Risk Analytics,2026-07-01,37
46795,801,Market Scanner,2026-07-01,13
46796,801,Risk Analytics,2026-08-01,48
46797,801,Trading Signals,2026-09-01,11
46798,801,Trading Signals,2026-10-01,42
46799,801,Portfolio Tracker,2026-10-01,8
46800,801,Market Scanner,2026-10-01,35
46801,801,Custom Dashboards,2026-11-01,28
46802,801,Market Scanner,2026-11-01,50
46803,801,API Access,2026-11-01,15
46804,801,Trading Signals,2026-12-01,2
46805,801,Custom Dashboards,2026-12-01,41
46806,801,Risk Analytics,2026-12-01,10
46807,802,Custom Dashboards,2025-11-01,16
46808,802,Market Scanner,2025-12-01,19
46809,802,Portfolio Tracker,2025-12-01,46
46810,802,Custom Dashboards,2025-12-01,44
46811,802,Risk Analytics,2025-12-01,50
46812,802,Portfolio Tracker,2026-01-01,45
46813,802,Custom Dashboards,2026-02-01,11
46814,802,API Access,2026-03-01,49
46815,802,Custom Dashboards,2026-03-01,16
46816,802,Risk Analytics,2026-03-01,14
46817,802,Portfolio Tracker,2026-03-01,5
46818,802,Trading Signals,2026-04-01,3
46819,802,Risk Analytics,2026-04-01,39
46820,802,Portfolio Tracker,2026-05-01,39
46821,802,API Access,2026-05-01,44
46822,802,Custom Dashboards,2026-05-01,17
46823,802,Trading Signals,2026-06-01,10
46824,802,Custom Dashboards,2026-06-01,8
46825,802,Custom Dashboards,2026-07-01,24
46826,802,Risk Analytics,2026-08-01,33
46827,802,Custom Dashboards,2026-08-01,8
46828,802,API Access,2026-08-01,4
46829,802,Market Scanner,2026-08-01,45
46830,802,Custom Dashboards,2026-09-01,31
46831,802,Market Scanner,2026-10-01,35
46832,802,Risk Analytics,2026-11-01,27
46833,802,API Access,2026-11-01,24
46834,802,Market Scanner,2026-12-01,19
46835,802,Portfolio Tracker,2026-12-01,15
46836,802,Risk Analytics,2026-12-01,18
46837,802,Trading Signals,2026-12-01,17
46838,803,Trading Signals,2025-08-01,7
46839,803,Custom Dashboards,2025-08-01,7
46840,803,Market Scanner,2025-08-01,48
46841,803,API Access,2025-09-01,38
46842,803,Risk Analytics,2025-09-01,18
46843,803,Trading Signals,2025-09-01,2
46844,803,Trading Signals,2025-10-01,4
46845,803,Portfolio Tracker,2025-10-01,15
46846,803,Risk Analytics,2025-10-01,20
46847,803,Custom Dashboards,2025-11-01,3
46848,803,API Access,2025-11-01,17
46849,803,Market Scanner,2025-12-01,37
46850,803,Portfolio Tracker,2025-12-01,30
46851,803,Portfolio Tracker,2026-01-01,1
46852,803,API Access,2026-02-01,27
46853,803,Custom Dashboards,2026-02-01,41
46854,803,Market Scanner,2026-02-01,2
46855,803,Trading Signals,2026-02-01,25
46856,803,Custom Dashboards,2026-03-01,10
46857,803,Trading Signals,2026-03-01,17
46858,803,Risk Analytics,2026-03-01,28
46859,803,Portfolio Tracker,2026-03-01,7
46860,803,Market Scanner,2026-04-01,44
46861,803,Trading Signals,2026-05-01,47
46862,803,Risk Analytics,2026-05-01,49
46863,803,Custom Dashboards,2026-06-01,5
46864,803,Market Scanner,2026-06-01,32
46865,803,Risk Analytics,2026-06-01,28
46866,803,Trading Signals,2026-06-01,30
46867,803,API Access,2026-07-01,7
46868,803,Trading Signals,2026-08-01,38
46869,803,Portfolio Tracker,2026-08-01,26
46870,803,API Access,2026-08-01,3
46871,803,Market Scanner,2026-09-01,13
46872,803,Trading Signals,2026-09-01,12
46873,803,Portfolio Tracker,2026-09-01,34
46874,803,Risk Analytics,2026-10-01,3
46875,803,Market Scanner,2026-10-01,35
46876,803,API Access,2026-10-01,46
46877,803,Trading Signals,2026-11-01,15
46878,803,Market Scanner,2026-12-01,17
46879,804,Trading Signals,2025-06-01,21
46880,804,Market Scanner,2025-07-01,50
46881,804,Portfolio Tracker,2025-08-01,45
46882,804,Market Scanner,2025-09-01,22
46883,804,Custom Dashboards,2025-09-01,47
46884,804,Portfolio Tracker,2025-09-01,50
46885,804,API Access,2025-09-01,48
46886,804,Trading Signals,2025-10-01,4
46887,804,Portfolio Tracker,2025-10-01,30
46888,804,Custom Dashboards,2025-11-01,8
46889,804,API Access,2025-11-01,39
46890,804,Portfolio Tracker,2025-11-01,11
46891,804,Risk Analytics,2025-11-01,25
46892,804,Custom Dashboards,2025-12-01,7
46893,804,Market Scanner,2025-12-01,16
46894,804,Risk Analytics,2025-12-01,38
46895,804,Risk Analytics,2026-01-01,50
46896,804,Trading Signals,2026-01-01,42
46897,804,Portfolio Tracker,2026-02-01,41
46898,804,Custom Dashboards,2026-02-01,15
46899,804,API Access,2026-02-01,18
46900,804,Custom Dashboards,2026-03-01,34
46901,804,Market Scanner,2026-03-01,28
46902,804,API Access,2026-03-01,3
46903,804,API Access,2026-04-01,18
46904,804,Trading Signals,2026-04-01,13
46905,804,API Access,2026-05-01,34
46906,804,Trading Signals,2026-05-01,13
46907,804,Portfolio Tracker,2026-05-01,30
46908,804,Risk Analytics,2026-05-01,19
46909,804,Market Scanner,2026-06-01,7
46910,804,Portfolio Tracker,2026-06-01,21
46911,804,Risk Analytics,2026-07-01,44
46912,804,Custom Dashboards,2026-07-01,15
46913,804,Trading Signals,2026-08-01,27
46914,804,Portfolio Tracker,2026-08-01,20
46915,804,Risk Analytics,2026-09-01,3
46916,804,Market Scanner,2026-09-01,14
46917,804,API Access,2026-09-01,44
46918,804,Custom Dashboards,2026-09-01,3
46919,804,API Access,2026-10-01,30
46920,804,Custom Dashboards,2026-10-01,18
46921,804,Trading Signals,2026-11-01,43
46922,804,Custom Dashboards,2026-11-01,43
46923,804,Risk Analytics,2026-11-01,48
46924,804,Portfolio Tracker,2026-11-01,18
46925,804,Portfolio Tracker,2026-12-01,45
46926,804,Market Scanner,2026-12-01,23
46927,804,API Access,2026-12-01,21
46928,805,Portfolio Tracker,2025-02-01,38
46929,805,Market Scanner,2025-03-01,39
46930,805,API Access,2025-04-01,5
46931,805,API Access,2025-05-01,16
46932,805,Custom Dashboards,2025-05-01,23
46933,805,Portfolio Tracker,2025-05-01,17
46934,805,Market Scanner,2025-06-01,37
46935,805,Risk Analytics,2025-07-01,11
46936,805,Custom Dashboards,2025-08-01,37
46937,805,Risk Analytics,2025-08-01,3
46938,805,API Access,2025-08-01,34
46939,805,Portfolio Tracker,2025-09-01,21
46940,805,Trading Signals,2025-09-01,12
46941,805,Portfolio Tracker,2025-10-01,38
46942,805,Trading Signals,2025-10-01,28
46943,805,API Access,2025-11-01,40
46944,805,Trading Signals,2025-11-01,27
46945,805,Custom Dashboards,2025-11-01,37
46946,805,Risk Analytics,2025-12-01,11
46947,805,Custom Dashboards,2025-12-01,38
46948,805,Risk Analytics,2026-01-01,31
46949,805,Trading Signals,2026-01-01,20
46950,805,Custom Dashboards,2026-02-01,8
46951,805,Trading Signals,2026-03-01,12
46952,805,Portfolio Tracker,2026-03-01,25
46953,805,Custom Dashboards,2026-03-01,23
46954,805,API Access,2026-04-01,50
46955,805,Custom Dashboards,2026-04-01,48
46956,805,Trading Signals,2026-04-01,22
46957,805,Risk Analytics,2026-04-01,26
46958,805,Custom Dashboards,2026-05-01,13
46959,805,Portfolio Tracker,2026-05-01,25
46960,805,API Access,2026-05-01,43
46961,805,Trading Signals,2026-06-01,23
46962,805,Market Scanner,2026-06-01,41
46963,805,API Access,2026-06-01,20
46964,805,Risk Analytics,2026-07-01,25
46965,805,Trading Signals,2026-08-01,48
46966,805,Portfolio Tracker,2026-08-01,22
46967,805,API Access,2026-08-01,36
46968,805,Risk Analytics,2026-08-01,10
46969,805,Custom Dashboards,2026-09-01,46
46970,805,API Access,2026-10-01,36
46971,805,Custom Dashboards,2026-10-01,27
46972,805,Custom Dashboards,2026-11-01,1
46973,805,Portfolio Tracker,2026-12-01,27
46974,805,Trading Signals,2026-12-01,9
46975,805,Market Scanner,2026-12-01,34
46976,806,Trading Signals,2025-06-01,48
46977,806,Market Scanner,2025-06-01,27
46978,806,API Access,2025-06-01,33
46979,806,Custom Dashboards,2025-07-01,16
46980,806,Portfolio Tracker,2025-08-01,3
46981,806,Custom Dashboards,2025-08-01,25
46982,806,Trading Signals,2025-08-01,5
46983,806,Market Scanner,2025-08-01,43
46984,806,Trading Signals,2025-09-01,20
46985,806,Portfolio Tracker,2025-10-01,13
46986,806,Risk Analytics,2025-11-01,28
46987,806,Portfolio Tracker,2025-11-01,18
