usage_id,user_id,activity_month,login_count,dashboards_viewed,reports_generated,api_calls,session_minutes
18608,793,2026-12-01,30,71,21,843,463
18609,794,2025-02-01,12,19,2,901,593
18610,794,2025-03-01,9,21,12,620,314
18611,794,2025-04-01,10,49,9,224,111
18612,794,2025-05-01,2,17,18,118,766
18613,794,2025-06-01,30,18,0,577,511
18614,794,2025-07-01,15,44,16,219,655
18615,794,2025-08-01,13,64,3,659,728
18616,794,2025-09-01,30,61,16,781,443
18617,794,2025-10-01,6,2,16,758,619
18618,794,2025-11-01,7,59,18,590,516
18619,794,2025-12-01,21,25,8,569,228
18620,794,2026-01-01,7,73,8,532,26
18621,794,2026-02-01,17,34,4,411,524
18622,794,2026-03-01,21,2,3,458,370
18623,794,2026-04-01,3,13,14,489,366
18624,794,2026-05-01,10,58,11,33,235
18625,794,2026-06-01,22,10,13,905,657
18626,794,2026-07-01,27,66,3,366,478
18627,794,2026-08-01,8,55,13,318,753
18628,794,2026-09-01,2,78,23,427,583
18629,794,2026-10-01,2,15,5,26,29
18630,794,2026-11-01,8,73,0,984,894
18631,794,2026-12-01,18,16,22,609,481
18632,795,2025-09-01,25,8,21,314,463
18633,795,2025-10-01,14,44,19,340,313
18634,795,2025-11-01,29,37,1,572,563
18635,795,2025-12-01,19,65,10,904,21
18636,795,2026-01-01,8,63,5,69,827
18637,795,2026-02-01,20,27,0,314,893
18638,795,2026-03-01,4,72,25,17,542
18639,795,2026-04-01,22,39,17,135,610
18640,795,2026-05-01,26,53,0,730,738
18641,795,2026-06-01,11,54,5,57,841
18642,795,2026-07-01,27,71,15,237,882
18643,795,2026-08-01,19,40,7,142,181
18644,795,2026-09-01,5,47,24,400,246
18645,795,2026-10-01,27,38,6,619,739
18646,795,2026-11-01,17,54,16,146,653
18647,795,2026-12-01,13,17,7,519,107
18648,796,2025-04-01,12,37,15,314,224
18649,796,2025-05-01,24,22,25,660,631
18650,796,2025-06-01,21,46,10,826,468
18651,796,2025-07-01,13,41,7,807,872
18652,796,2025-08-01,18,30,11,31,456
18653,796,2025-09-01,13,33,2,193,821
18654,796,2025-10-01,20,4,15,655,867
18655,796,2025-11-01,10,33,7,130,594
18656,796,2025-12-01,17,73,4,706,800
18657,796,2026-01-01,2,24,24,994,150
18658,796,2026-02-01,7,16,24,147,250
18659,796,2026-03-01,23,58,21,8,683
18660,796,2026-04-01,9,20,20,834,676
18661,796,2026-05-01,24,18,16,513,556
18662,796,2026-06-01,21,61,25,60,704
18663,796,2026-07-01,7,56,0,59,660
18664,796,2026-08-01,13,18,1,433,876
18665,796,2026-09-01,26,15,0,772,866
18666,796,2026-10-01,18,37,3,899,34
18667,796,2026-11-01,27,50,24,597,684
18668,796,2026-12-01,24,64,15,703,668
18669,797,2025-05-01,16,44,6,915,152
18670,797,2025-06-01,9,71,12,196,690
18671,797,2025-07-01,22,62,15,210,422
18672,797,2025-08-01,25,38,4,119,462
18673,797,2025-09-01,19,43,22,894,885
18674,797,2025-10-01,23,61,5,879,183
18675,797,2025-11-01,18,3,23,273,731
18676,797,2025-12-01,24,29,12,616,101
18677,797,2026-01-01,16,38,5,755,227
18678,797,2026-02-01,19,7,24,975,674
18679,797,2026-03-01,19,56,19,904,100
18680,797,2026-04-01,20,11,16,54,597
18681,797,2026-05-01,30,69,3,931,495
18682,797,2026-06-01,11,41,10,718,144
18683,797,2026-07-01,24,58,24,327,663
18684,797,2026-08-01,8,64,0,910,34
18685,797,2026-09-01,10,15,1,177,762
18686,797,2026-10-01,8,29,12,791,173
18687,797,2026-11-01,19,49,9,960,90
18688,797,2026-12-01,4,51,19,128,512
18689,798,2025-05-01,17,7,7,968,575
18690,798,2025-06-01,21,30,21,738,82
18691,798,2025-07-01,23,29,22,676,447
18692,798,2025-08-01,22,34,18,21,834
18693,798,2025-09-01,9,56,22,335,471
18694,798,2025-10-01,4,55,16,531,621
18695,798,2025-11-01,17,19,18,666,236
18696,798,2025-12-01,4,77,0,77,49
18697,798,2026-01-01,4,70,11,983,371
18698,798,2026-02-01,10,2,11,775,506
18699,798,2026-03-01,26,34,9,528,507
18700,798,2026-04-01,29,3,7,917,578
18701,798,2026-05-01,4,64,3,495,845
18702,798,2026-06-01,10,62,9,615,32
18703,798,2026-07-01,27,61,19,186,259
18704,798,2026-08-01,6,68,11,207,250
18705,798,2026-09-01,30,62,7,406,159
18706,798,2026-10-01,8,4,22,338,787
18707,798,2026-11-01,16,52,4,948,826
18708,798,2026-12-01,24,7,22,866,483
18709,799,2025-09-01,7,50,13,838,627
18710,799,2025-10-01,9,16,17,734,384
18711,799,2025-11-01,27,65,24,347,187
18712,799,2025-12-01,24,13,16,445,155
18713,799,2026-01-01,13,29,19,366,409
18714,799,2026-02-01,8,75,8,964,705
18715,799,2026-03-01,19,63,9,190,146
18716,799,2026-04-01,10,27,23,299,609
18717,799,2026-05-01,3,76,6,817,270
18718,799,2026-06-01,6,50,24,785,608
18719,799,2026-07-01,26,21,13,226,324
18720,799,2026-08-01,10,39,17,215,16
18721,799,2026-09-01,10,15,0,867,389
18722,799,2026-10-01,11,44,20,886,552
18723,799,2026-11-01,21,50,0,71,619
18724,799,2026-12-01,9,59,15,803,183
18725,800,2025-08-01,19,50,15,324,667
18726,800,2025-09-01,26,56,12,757,560
18727,800,2025-10-01,2,63,6,317,356
18728,800,2025-11-01,24,59,3,23,485
18729,800,2025-12-01,5,59,16,22,428
18730,800,2026-01-01,13,42,1,176,447
18731,800,2026-02-01,11,61,4,136,216
18732,800,2026-03-01,4,34,13,697,310
18733,800,2026-04-01,27,20,1,155,23
18734,800,2026-05-01,16,51,11,499,597
18735,800,2026-06-01,15,51,24,466,367
18736,800,2026-07-01,18,11,22,211,316
18737,800,2026-08-01,9,38,22,277,484
18738,800,2026-09-01,29,57,23,389,774
18739,800,2026-10-01,7,30,12,723,724
18740,800,2026-11-01,20,50,13,689,263
18741,800,2026-12-01,16,71,13,122,196
18742,801,2025-04-01,2,34,11,637,515
18743,801,2025-05-01,17,53,15,868,748
18744,801,2025-06-01,22,33,1,258,644
18745,801,2025-07-01,13,4,12,807,668
18746,801,2025-08-01,21,22,11,849,97
18747,801,2025-09-01,25,78,21,954,137
18748,801,2025-10-01,4,45,21,382,449
18749,801,2025-11-01,12,23,19,880,154
18750,801,2025-12-01,16,72,3,645,204
18751,801,2026-01-01,14,19,8,697,572
18752,801,2026-02-01,2,35,13,492,490
18753,801,2026-03-01,21,29,6,569,252
18754,801,2026-04-01,20,44,25,747,65
18755,801,2026-05-01,6,60,17,395,687
18756,801,2026-06-01,7,50,6,866,702
18757,801,2026-07-01,29,14,8,935,101
18758,801,2026-08-01,9,41,23,992,44
18759,801,2026-09-01,8,78,14,536,876
18760,801,2026-10-01,12,11,9,837,82
18761,801,2026-11-01,7,3,2,75,794
18762,801,2026-12-01,20,4,12,505,508
18763,802,2025-11-01,9,54,17,326,189
18764,802,2025-12-01,23,31,14,954,797
18765,802,2026-01-01,22,40,14,425,134
18766,802,2026-02-01,5,43,10,544,761
18767,802,2026-03-01,11,75,21,779,499
18768,802,2026-04-01,26,25,16,894,320
18769,802,2026-05-01,2,1,16,113,86
18770,802,2026-06-01,28,8,11,868,154
18771,802,2026-07-01,4,22,8,21,692
18772,802,2026-08-01,30,62,13,740,432
18773,802,2026-09-01,17,67,12,718,816
18774,802,2026-10-01,5,79,17,398,788
18775,802,2026-11-01,14,38,11,206,259
18776,802,2026-12-01,18,26,14,232,218
18777,803,2025-08-01,5,6,25,449,852
18778,803,2025-09-01,22,39,14,409,35
18779,803,2025-10-01,8,12,1,480,464
18780,803,2025-11-01,16,25,20,376,262
18781,803,2025-12-01,9,74,13,270,91
18782,803,2026-01-01,10,40,2,168,502
18783,803,2026-02-01,27,48,15,835,862
18784,803,2026-03-01,20,69,17,14,189
18785,803,2026-04-01,16,18,1,628,633
18786,803,2026-05-01,29,26,10,167,383
18787,803,2026-06-01,4,20,0,977,642
18788,803,2026-07-01,18,59,11,348,329
18789,803,2026-08-01,25,52,15,891,745
18790,803,2026-09-01,3,2,9,486,372
18791,803,2026-10-01,23,71,14,44,849
18792,803,2026-11-01,5,17,25,761,541
18793,803,2026-12-01,2,72,14,33,206
18794,804,2025-06-01,10,13,3,401,210
18795,804,2025-07-01,19,54,2,36,103
18796,804,2025-08-01,2,68,6,54,115
18797,804,2025-09-01,13,25,10,770,700
18798,804,2025-10-01,22,18,25,459,579
18799,804,2025-11-01,2,6,25,744,344
18800,804,2025-12-01,15,5,16,545,427
18801,804,2026-01-01,8,72,21,819,305
18802,804,2026-02-01,4,77,12,143,899
18803,804,2026-03-01,19,40,25,108,839
18804,804,2026-04-01,21,34,8,449,298
18805,804,2026-05-01,14,80,0,740,378
18806,804,2026-06-01,17,75,5,254,182
18807,804,2026-07-01,23,9,24,555,212
18808,804,2026-08-01,20,42,15,425,731
18809,804,2026-09-01,19,45,6,541,630
18810,804,2026-10-01,9,25,10,384,139
18811,804,2026-11-01,24,35,3,622,365
18812,804,2026-12-01,4,60,24,568,421
18813,805,2025-02-01,9,13,17,665,606
18814,805,2025-03-01,7,60,16,389,643
18815,805,2025-04-01,26,72,20,374,432
18816,805,2025-05-01,18,61,23,879,592
18817,805,2025-06-01,14,59,22,207,486
18818,805,2025-07-01,24,77,23,857,637
18819,805,2025-08-01,13,50,17,533,837
18820,805,2025-09-01,3,67,10,756,714
18821,805,2025-10-01,21,53,13,357,156
18822,805,2025-11-01,5,49,6,704,665
18823,805,2025-12-01,22,39,16,487,575
18824,805,2026-01-01,28,49,23,275,897
18825,805,2026-02-01,29,67,0,127,62
18826,805,2026-03-01,12,15,20,95,527
18827,805,2026-04-01,11,18,21,762,833
18828,805,2026-05-01,14,39,3,758,14
18829,805,2026-06-01,7,19,25,905,61
18830,805,2026-07-01,13,69,7,329,602
18831,805,2026-08-01,28,42,20,487,800
18832,805,2026-09-01,19,67,0,712,555
18833,805,2026-10-01,9,45,4,385,887
18834,805,2026-11-01,7,58,7,976,690
18835,805,2026-12-01,19,24,14,405,856
18836,806,2025-06-01,2,56,22,711,476
18837,806,2025-07-01,3,51,4,374,14
18838,806,2025-08-01,21,11,21,482,757
18839,806,2025-09-01,22,79,5,892,423
18840,806,2025-10-01,5,13,19,975,734
18841,806,2025-11-01,19,8,19,815,343
18842,806,2025-12-01,15,8,25,385,673
18843,806,2026-01-01,20,79,7,742,195
18844,806,2026-02-01,9,18,23,198,451
18845,806,2026-03-01,17,31,12,712,358
18846,806,2026-04-01,23,33,23,974,58
18847,806,2026-05-01,4,73,23,488,229
18848,806,2026-06-01,5,9,2,788,184
18849,806,2026-07-01,2,19,14,173,192
18850,806,2026-08-01,5,51,7,977,78
18851,806,2026-09-01,17,38,21,693,651
18852,806,2026-10-01,5,80,19,871,238
18853,806,2026-11-01,19,73,4,676,471
18854,806,2026-12-01,9,29,8,928,851
18855,807,2025-06-01,2,78,22,343,561
18856,807,2025-07-01,14,32,10,297,457
18857,807,2025-08-01,20,24,7,800,152
18858,807,2025-09-01,14,55,4,263,165
18859,807,2025-10-01,20,76,23,434,395
18860,807,2025-11-01,28,29,18,17,899
18861,807,2025-12-01,29,58,8,134,687
18862,807,2026-01-01,14,55,6,215,523
18863,807,2026-02-01,22,80,2,178,161
18864,807,2026-03-01,18,4,0,189,853
18865,807,2026-04-01,9,61,1,647,803
18866,807,2026-05-01,28,53,0,639,834
18867,807,2026-06-01,30,26,2,292,77
18868,807,2026-07-01,16,32,22,884,264
18869,807,2026-08-01,14,15,5,239,612
18870,807,2026-09-01,8,26,17,93,571
18871,807,2026-10-01,20,33,10,646,296
18872,807,2026-11-01,23,75,14,359,849
18873,807,2026-12-01,4,44,5,246,801
18874,808,2025-11-01,18,44,17,588,459
18875,808,2025-12-01,6,45,0,984,820
18876,808,2026-01-01,26,49,14,728,87
18877,808,2026-02-01,9,19,4,887,708
18878,808,2026-03-01,26,29,14,837,730
18879,808,2026-04-01,25,3,18,16,253
18880,808,2026-05-01,5,31,9,951,410
18881,808,2026-06-01,11,38,7,618,20
18882,808,2026-07-01,24,11,10,692,880
18883,808,2026-08-01,9,29,18,914,353
18884,808,2026-09-01,19,29,6,708,146
18885,808,2026-10-01,28,55,11,40,853
18886,808,2026-11-01,21,2,3,178,550
18887,808,2026-12-01,4,65,9,667,815
18888,809,2026-01-01,19,79,7,651,406
18889,809,2026-02-01,11,43,19,889,837
18890,809,2026-03-01,3,32,21,53,793
18891,809,2026-04-01,3,50,14,951,810
18892,809,2026-05-01,20,76,2,668,217
18893,809,2026-06-01,11,53,17,755,50
18894,809,2026-07-01,14,4,12,355,415
18895,809,2026-08-01,4,19,3,688,514
18896,809,2026-09-01,28,40,15,142,432
18897,809,2026-10-01,17,24,6,311,879
18898,809,2026-11-01,3,56,17,559,744
18899,809,2026-12-01,16,64,4,492,803
18900,810,2025-06-01,30,44,20,203,571
18901,810,2025-07-01,15,50,17,609,716
18902,810,2025-08-01,17,8,14,213,854
18903,810,2025-09-01,25,39,20,128,114
18904,810,2025-10-01,19,3,23,775,532
18905,810,2025-11-01,21,27,3,406,629
18906,810,2025-12-01,18,18,25,204,747
18907,810,2026-01-01,17,74,24,606,770
18908,810,2026-02-01,13,32,22,308,146
18909,810,2026-03-01,23,4,10,420,425
18910,810,2026-04-01,18,3,14,229,377
18911,810,2026-05-01,27,22,12,461,334
18912,810,2026-06-01,14,46,5,636,879
18913,810,2026-07-01,26,70,0,383,258
18914,810,2026-08-01,22,5,25,199,416
18915,810,2026-09-01,5,2,0,913,285
18916,810,2026-10-01,22,56,20,954,30
18917,810,2026-11-01,28,43,3,2,33
18918,810,2026-12-01,5,73,22,637,359
18919,811,2025-07-01,2,6,19,823,825
18920,811,2025-08-01,19,61,5,404,287
18921,811,2025-09-01,29,54,4,460,114
18922,811,2025-10-01,15,59,11,819,143
18923,811,2025-11-01,29,2,11,587,260
18924,811,2025-12-01,26,43,8,80,388
18925,811,2026-01-01,28,64,23,161,250
18926,811,2026-02-01,20,64,8,189,267
18927,811,2026-03-01,27,60,9,152,675
18928,811,2026-04-01,12,70,18,98,649
18929,811,2026-05-01,29,75,22,323,639
18930,811,2026-06-01,30,63,24,316,448
18931,811,2026-07-01,12,12,18,545,313
18932,811,2026-08-01,15,48,12,216,771
18933,811,2026-09-01,5,51,0,812,218
18934,811,2026-10-01,7,72,21,567,533
18935,811,2026-11-01,20,34,21,547,596
18936,811,2026-12-01,17,72,19,310,117
18937,812,2025-09-01,24,64,4,440,793
18938,812,2025-10-01,9,46,4,531,574
18939,812,2025-11-01,6,65,0,695,711
18940,812,2025-12-01,18,21,6,99,329
18941,812,2026-01-01,8,5,21,988,165
18942,812,2026-02-01,13,20,1,11,678
18943,812,2026-03-01,6,74,24,707,878
18944,812,2026-04-01,18,80,0,296,175
18945,812,2026-05-01,23,54,18,711,570
18946,812,2026-06-01,3,70,15,556,187
18947,812,2026-07-01,30,41,7,267,396
18948,812,2026-08-01,17,1,18,599,464
18949,812,2026-09-01,30,65,23,337,675
18950,812,2026-10-01,3,56,2,392,78
18951,812,2026-11-01,9,16,20,154,134
18952,812,2026-12-01,16,68,17,678,749
18953,813,2025-02-01,28,69,22,532,699
18954,813,2025-03-01,24,12,13,661,198
18955,813,2025-04-01,14,55,12,626,530
18956,813,2025-05-01,17,35,24,908,153
18957,813,2025-06-01,7,31,7,942,552
18958,813,2025-07-01,27,37,9,996,329
18959,813,2025-08-01,14,9,2,471,591
18960,813,2025-09-01,25,41,9,608,754
18961,813,2025-10-01,13,59,2,696,853
18962,813,2025-11-01,4,57,24,10,311
18963,813,2025-12-01,21,33,20,717,326
18964,813,2026-01-01,22,10,11,954,207
18965,813,2026-02-01,14,16,8,342,885
18966,813,2026-03-01,4,70,24,223,85
18967,813,2026-04-01,28,30,4,96,868
18968,813,2026-05-01,23,68,3,716,396
18969,813,2026-06-01,27,61,25,40,318
18970,813,2026-07-01,28,75,3,936,378
18971,813,2026-08-01,14,14,0,59,508
18972,813,2026-09-01,6,56,1,477,399
18973,813,2026-10-01,18,46,2,431,308
18974,813,2026-11-01,25,8,20,859,445
18975,813,2026-12-01,11,5,1,344,574
18976,814,2025-07-01,26,37,9,355,115
18977,814,2025-08-01,25,18,16,897,185
18978,814,2025-09-01,17,18,19,267,822
18979,814,2025-10-01,7,69,19,557,87
18980,814,2025-11-01,5,55,13,826,790
18981,814,2025-12-01,11,77,15,166,696
18982,814,2026-01-01,10,68,23,252,824
18983,814,2026-02-01,6,41,25,615,339
18984,814,2026-03-01,17,39,22,564,384
18985,814,2026-04-01,21,14,24,987,234
18986,814,2026-05-01,8,64,11,594,602
18987,814,2026-06-01,26,26,7,261,385
18988,814,2026-07-01,27,71,5,798,222
18989,814,2026-08-01,19,69,2,514,510
18990,814,2026-09-01,5,51,18,258,402
18991,814,2026-10-01,25,57,24,352,452
18992,814,2026-11-01,19,79,21,770,149
18993,814,2026-12-01,26,78,20,836,196
18994,815,2025-09-01,11,59,13,531,42
18995,815,2025-10-01,17,18,10,480,688
18996,815,2025-11-01,20,57,11,862,657
18997,815,2025-12-01,4,25,2,331,773
18998,815,2026-01-01,10,54,6,433,520
18999,815,2026-02-01,22,55,4,106,232
19000,815,2026-03-01,23,56,0,443,161
19001,815,2026-04-01,21,37,22,604,292
19002,815,2026-05-01,10,60,20,973,197
19003,815,2026-06-01,27,64,4,318,373
19004,815,2026-07-01,12,63,12,613,611
19005,815,2026-08-01,20,69,24,933,521
19006,815,2026-09-01,12,9,3,639,302
19007,815,2026-10-01,18,76,7,690,217
19008,815,2026-11-01,24,29,12,770,898
19009,815,2026-12-01,8,79,18,836,892
19010,816,2025-08-01,15,4,2,319,288
19011,816,2025-09-01,17,15,11,976,711
19012,816,2025-10-01,25,74,18,703,479
19013,816,2025-11-01,17,10,18,264,654
19014,816,2025-12-01,10,43,19,372,723
19015,816,2026-01-01,21,51,2,269,49
19016,816,2026-02-01,30,79,14,464,847
19017,816,2026-03-01,11,11,16,288,115
19018,816,2026-04-01,28,19,12,258,852
19019,816,2026-05-01,2,42,7,986,380
19020,816,2026-06-01,6,77,7,862,188
19021,816,2026-07-01,6,60,12,601,726
19022,816,2026-08-01,17,25,22,673,70
19023,816,2026-09-01,12,59,5,122,532
19024,816,2026-10-01,15,36,10,834,705
19025,816,2026-11-01,9,17,21,445,104
19026,816,2026-12-01,28,52,19,78,489
19027,817,2025-03-01,27,33,18,578,237
19028,817,2025-04-01,22,79,8,353,668
19029,817,2025-05-01,7,22,14,726,617
19030,817,2025-06-01,27,13,16,820,21
19031,817,2025-07-01,13,41,25,270,888
19032,817,2025-08-01,17,7,1,724,891
19033,817,2025-09-01,15,72,16,496,252
19034,817,2025-10-01,27,1,20,143,840
19035,817,2025-11-01,20,54,20,132,35
19036,817,2025-12-01,28,45,23,418,673
19037,817,2026-01-01,9,30,12,877,275
19038,817,2026-02-01,3,75,14,417,160
19039,817,2026-03-01,26,70,5,453,97
19040,817,2026-04-01,23,21,23,812,581
19041,817,2026-05-01,19,23,24,847,806
19042,817,2026-06-01,15,32,3,20,759
19043,817,2026-07-01,20,52,24,559,476
19044,817,2026-08-01,7,48,9,47,460
19045,817,2026-09-01,17,33,17,954,879
19046,817,2026-10-01,18,10,13,884,529
19047,817,2026-11-01,6,2,8,221,177
19048,817,2026-12-01,28,67,2,138,482
19049,818,2026-01-01,17,28,3,774,476
19050,818,2026-02-01,26,60,9,695,848
19051,818,2026-03-01,27,22,21,492,558
19052,818,2026-04-01,21,34,6,489,567
19053,818,2026-05-01,23,72,15,163,286
19054,818,2026-06-01,6,60,11,513,810
19055,818,2026-07-01,4,35,0,710,401
19056,818,2026-08-01,12,8,23,339,569
19057,818,2026-09-01,2,74,20,378,229
19058,818,2026-10-01,5,55,9,451,58
19059,818,2026-11-01,13,79,20,269,573
19060,818,2026-12-01,27,72,14,346,205
19061,819,2026-01-01,24,35,1,494,670
19062,819,2026-02-01,22,28,5,550,660
19063,819,2026-03-01,11,45,12,844,566
19064,819,2026-04-01,18,74,7,147,151
19065,819,2026-05-01,28,68,2,652,501
19066,819,2026-06-01,4,5,17,191,156
19067,819,2026-07-01,28,70,3,579,284
19068,819,2026-08-01,3,28,6,263,592
19069,819,2026-09-01,24,62,14,367,663
19070,819,2026-10-01,22,79,25,901,263
19071,819,2026-11-01,8,50,14,797,565
19072,819,2026-12-01,9,46,16,564,880
19073,820,2025-09-01,11,44,8,595,43
19074,820,2025-10-01,23,70,13,499,658
19075,820,2025-11-01,29,68,3,214,525
19076,820,2025-12-01,23,19,24,237,716
19077,820,2026-01-01,24,14,22,745,111
19078,820,2026-02-01,21,53,25,731,521
19079,820,2026-03-01,26,51,21,287,472
19080,820,2026-04-01,12,67,23,879,265
19081,820,2026-05-01,30,32,11,386,398
19082,820,2026-06-01,9,67,16,687,793
19083,820,2026-07-01,7,66,5,185,467
19084,820,2026-08-01,2,52,21,905,656
19085,820,2026-09-01,20,61,15,466,507
19086,820,2026-10-01,9,5,17,833,329
19087,820,2026-11-01,7,75,25,517,330
19088,820,2026-12-01,3,58,14,39,661
19089,821,2026-01-01,6,28,13,552,101
19090,821,2026-02-01,23,7,23,680,275
19091,821,2026-03-01,29,55,25,236,406
19092,821,2026-04-01,23,32,4,761,29
19093,821,2026-05-01,4,45,9,384,82
19094,821,2026-06-01,6,10,8,748,610
19095,821,2026-07-01,29,12,23,179,665
19096,821,2026-08-01,7,69,20,650,434
19097,821,2026-09-01,23,58,6,106,689
19098,821,2026-10-01,20,34,23,123,866
19099,821,2026-11-01,22,74,8,834,597
19100,821,2026-12-01,6,54,23,689,336
19101,822,2025-09-01,23,14,3,544,349
19102,822,2025-10-01,24,65,1,860,191
19103,822,2025-11-01,2,24,20,217,104
19104,822,2025-12-01,12,22,3,683,728
19105,822,2026-01-01,25,70,0,583,430
19106,822,2026-02-01,4,20,9,946,636
19107,822,2026-03-01,6,8,3,562,747
19108,822,2026-04-01,28,39,23,236,342
19109,822,2026-05-01,25,77,15,802,239
19110,822,2026-06-01,2,80,16,55,429
19111,822,2026-07-01,12,61,4,494,203
19112,822,2026-08-01,18,7,3,426,724
19113,822,2026-09-01,12,71,9,871,380
19114,822,2026-10-01,15,25,5,699,266
19115,822,2026-11-01,28,45,9,761,17
19116,822,2026-12-01,25,47,7,442,10
19117,823,2025-12-01,14,42,13,518,112
19118,823,2026-01-01,26,42,8,640,18
19119,823,2026-02-01,28,77,16,993,806
19120,823,2026-03-01,13,21,3,461,730
19121,823,2026-04-01,17,24,20,867,589
19122,823,2026-05-01,15,17,4,592,200
19123,823,2026-06-01,9,37,23,807,432
19124,823,2026-07-01,17,14,17,308,288
19125,823,2026-08-01,15,10,21,450,204
19126,823,2026-09-01,6,58,9,249,35
19127,823,2026-10-01,23,57,12,743,697
19128,823,2026-11-01,22,50,14,868,679
19129,823,2026-12-01,10,1,0,101,659
19130,824,2025-11-01,18,39,14,818,694
19131,824,2025-12-01,29,55,12,599,622
19132,824,2026-01-01,28,47,6,352,595
19133,824,2026-02-01,14,4,14,983,99
19134,824,2026-03-01,6,36,1,563,267
19135,824,2026-04-01,23,61,12,367,727
19136,824,2026-05-01,6,4,24,691,365
19137,824,2026-06-01,14,23,5,702,314
19138,824,2026-07-01,26,59,3,545,70
19139,824,2026-08-01,8,67,16,844,82
19140,824,2026-09-01,27,38,20,861,255
19141,824,2026-10-01,16,14,1,924,303
19142,824,2026-11-01,24,41,20,535,201
19143,824,2026-12-01,14,8,18,411,772
19144,825,2025-10-01,3,4,23,465,332
19145,825,2025-11-01,3,59,22,793,601
19146,825,2025-12-01,16,44,24,890,158
19147,825,2026-01-01,7,10,14,518,19
19148,825,2026-02-01,15,53,15,454,857
19149,825,2026-03-01,11,65,2,523,602
19150,825,2026-04-01,8,2,22,641,78
19151,825,2026-05-01,14,26,22,685,814
19152,825,2026-06-01,27,56,16,977,288
19153,825,2026-07-01,6,55,7,949,226
19154,825,2026-08-01,15,11,17,876,610
19155,825,2026-09-01,5,31,10,348,620
19156,825,2026-10-01,30,56,11,468,176
19157,825,2026-11-01,16,19,17,504,858
19158,825,2026-12-01,19,15,21,742,526
19159,826,2025-02-01,27,33,21,117,751
19160,826,2025-03-01,11,60,12,189,836
19161,826,2025-04-01,27,31,16,37,171
19162,826,2025-05-01,14,63,1,802,880
19163,826,2025-06-01,21,38,13,71,580
19164,826,2025-07-01,15,60,21,495,99
19165,826,2025-08-01,30,53,24,285,84
19166,826,2025-09-01,18,16,8,941,440
19167,826,2025-10-01,3,33,21,689,599
19168,826,2025-11-01,20,12,4,600,686
19169,826,2025-12-01,9,55,6,788,158
19170,826,2026-01-01,6,67,0,919,764
19171,826,2026-02-01,23,22,19,458,625
19172,826,2026-03-01,27,66,0,803,862
19173,826,2026-04-01,4,28,24,304,507
19174,826,2026-05-01,6,6,18,444,511
19175,826,2026-06-01,9,69,23,945,442
19176,826,2026-07-01,14,62,11,69,648
19177,826,2026-08-01,15,48,6,454,846
19178,826,2026-09-01,14,59,0,248,649
19179,826,2026-10-01,29,23,15,308,645
19180,826,2026-11-01,21,11,9,237,567
19181,826,2026-12-01,9,79,14,690,336
19182,827,2025-09-01,28,1,10,911,234
19183,827,2025-10-01,2,71,20,196,227
19184,827,2025-11-01,28,49,24,894,47
19185,827,2025-12-01,30,14,9,439,865
19186,827,2026-01-01,28,63,3,358,87
19187,827,2026-02-01,4,70,21,574,538
19188,827,2026-03-01,19,24,15,53,256
19189,827,2026-04-01,7,22,9,739,527
19190,827,2026-05-01,21,9,7,385,49
19191,827,2026-06-01,11,25,14,274,362
19192,827,2026-07-01,13,58,20,404,456
19193,827,2026-08-01,26,32,18,880,320
19194,827,2026-09-01,2,69,2,584,143
19195,827,2026-10-01,17,43,16,805,876
19196,827,2026-11-01,10,67,5,500,461
19197,827,2026-12-01,13,76,9,925,859
19198,828,2025-11-01,16,78,5,869,184
19199,828,2025-12-01,16,7,2,987,615
19200,828,2026-01-01,6,33,20,384,484
19201,828,2026-02-01,13,79,10,495,864
19202,828,2026-03-01,21,50,6,251,495
19203,828,2026-04-01,5,10,19,205,336
19204,828,2026-05-01,5,60,0,565,476
19205,828,2026-06-01,5,54,10,54,550
19206,828,2026-07-01,27,15,14,50,218
19207,828,2026-08-01,27,57,12,69,232
19208,828,2026-09-01,12,21,9,156,574
19209,828,2026-10-01,5,55,18,905,291
19210,828,2026-11-01,12,31,25,718,736
19211,828,2026-12-01,19,34,10,351,314
19212,829,2025-03-01,7,60,4,285,288
19213,829,2025-04-01,22,57,11,777,217
19214,829,2025-05-01,27,80,20,567,468
19215,829,2025-06-01,22,75,22,761,146
19216,829,2025-07-01,23,5,2,289,540
19217,829,2025-08-01,6,79,5,203,504
19218,829,2025-09-01,21,24,11,693,596
19219,829,2025-10-01,25,77,12,546,430
19220,829,2025-11-01,23,42,0,388,437
19221,829,2025-12-01,2,16,2,411,363
19222,829,2026-01-01,12,68,12,362,106
19223,829,2026-02-01,4,45,0,243,341
19224,829,2026-03-01,13,48,17,105,830
19225,829,2026-04-01,29,70,21,57,699
19226,829,2026-05-01,23,7,13,409,680
19227,829,2026-06-01,2,46,13,869,710
19228,829,2026-07-01,26,62,15,674,826
19229,829,2026-08-01,7,14,6,986,456
19230,829,2026-09-01,2,6,17,813,289
19231,829,2026-10-01,25,28,17,35,34
19232,829,2026-11-01,30,55,7,737,633
19233,829,2026-12-01,21,30,15,542,151
19234,830,2025-08-01,26,32,13,599,728
19235,830,2025-09-01,5,2,19,695,645
19236,830,2025-10-01,25,64,21,539,473
19237,830,2025-11-01,7,9,18,101,840
19238,830,2025-12-01,14,26,21,6,714
19239,830,2026-01-01,23,79,3,442,348
19240,830,2026-02-01,4,54,17,42,41
19241,830,2026-03-01,10,62,5,104,344
