ticket_id,user_id,ticket_date,category,priority,status,resolution_hours
2765,1113,2026-04-02,API Issues,Medium,Open,43
2766,1114,2025-07-07,API Issues,Medium,Resolved,12
2767,1115,2026-01-06,Login Problems,High,Resolved,2
2768,1115,2026-08-29,Login Problems,High,Resolved,13
2769,1115,2025-10-11,Account Management,High,Resolved,2
2770,1116,2026-04-01,Login Problems,Low,Resolved,58
2771,1116,2026-05-02,Feature Request,High,Open,11
2772,1116,2026-05-04,API Issues,Medium,Resolved,35
2773,1116,2026-03-12,Dashboard Errors,Medium,Resolved,69
2774,1118,2026-05-29,Login Problems,Low,Resolved,22
2775,1118,2025-08-17,Dashboard Errors,High,Open,25
2776,1118,2026-08-17,Dashboard Errors,High,Resolved,26
2777,1118,2026-12-27,API Issues,High,Open,4
2778,1118,2025-10-18,API Issues,Medium,Resolved,8
2779,1119,2025-12-10,Login Problems,Low,Resolved,65
2780,1120,2025-10-04,Login Problems,Low,Resolved,61
2781,1120,2025-07-03,Billing,Medium,Open,58
2782,1120,2025-10-03,Login Problems,Low,Open,53
2783,1120,2026-03-04,Billing,Low,Resolved,71
2784,1120,2026-04-28,API Issues,Medium,Resolved,40
2785,1121,2026-03-25,Billing,Low,In Progress,39
2786,1121,2025-03-28,Login Problems,High,Resolved,72
2787,1121,2025-06-20,Login Problems,Medium,Resolved,25
2788,1122,2026-04-30,Account Management,Medium,Resolved,26
2789,1123,2025-07-27,Dashboard Errors,Low,Resolved,28
2790,1123,2026-01-14,Account Management,Medium,Open,35
2791,1123,2025-08-06,Login Problems,High,In Progress,56
2792,1123,2026-01-06,Feature Request,Medium,In Progress,41
2793,1124,2025-11-04,API Issues,Low,Resolved,71
2794,1124,2025-12-18,Login Problems,High,In Progress,40
2795,1124,2026-04-17,Dashboard Errors,Low,Resolved,6
2796,1124,2026-06-02,API Issues,High,Resolved,22
2797,1124,2026-05-12,Account Management,Critical,Open,46
2798,1125,2025-11-04,Billing,Medium,Resolved,13
2799,1125,2025-12-17,Login Problems,Medium,Resolved,34
2800,1125,2026-08-11,Login Problems,Medium,Resolved,41
2801,1127,2026-06-25,Login Problems,High,Resolved,24
2802,1127,2026-04-15,Dashboard Errors,Low,Resolved,68
2803,1127,2025-07-14,Billing,Low,Resolved,63
2804,1127,2026-06-10,Billing,High,In Progress,40
2805,1127,2026-06-02,Dashboard Errors,Medium,Resolved,67
2806,1128,2025-10-06,Login Problems,Low,Resolved,28
2807,1128,2026-06-24,Billing,Low,Resolved,32
2808,1128,2026-10-04,Account Management,High,Resolved,64
2809,1129,2026-11-20,Account Management,High,Resolved,5
2810,1129,2026-04-30,Billing,Low,In Progress,62
2811,1129,2026-04-05,Login Problems,Medium,Resolved,61
2812,1129,2026-02-13,Login Problems,Low,Resolved,57
2813,1130,2025-12-29,Billing,Medium,Resolved,63
2814,1130,2026-03-29,Dashboard Errors,High,Resolved,20
2815,1130,2026-06-18,Billing,Medium,Resolved,33
2816,1131,2026-05-16,Dashboard Errors,Low,Resolved,13
2817,1131,2025-10-17,API Issues,Medium,Resolved,66
2818,1131,2025-06-15,API Issues,Low,Open,27
2819,1131,2025-02-15,Billing,High,Resolved,12
2820,1132,2025-10-06,API Issues,Low,In Progress,62
2821,1132,2025-12-19,Account Management,Medium,Resolved,43
2822,1133,2025-09-03,Account Management,Low,In Progress,29
2823,1133,2026-09-29,Feature Request,Low,Resolved,56
2824,1136,2026-11-16,Account Management,Medium,Resolved,65
2825,1136,2026-10-27,Account Management,Medium,Resolved,50
2826,1136,2026-03-10,Billing,Medium,Resolved,40
2827,1136,2026-09-04,Dashboard Errors,Low,Resolved,55
2828,1136,2026-01-01,Feature Request,Low,Resolved,67
2829,1137,2025-11-27,Dashboard Errors,Medium,Resolved,30
2830,1137,2025-06-20,Dashboard Errors,Critical,Resolved,12
2831,1137,2025-11-13,API Issues,Medium,Resolved,55
2832,1137,2025-12-25,Billing,High,Resolved,47
2833,1138,2026-08-07,Feature Request,Medium,Resolved,2
2834,1138,2026-10-05,Login Problems,Medium,Resolved,41
2835,1138,2025-05-10,Feature Request,High,Resolved,67
2836,1138,2025-03-05,Dashboard Errors,Low,Resolved,66
2837,1138,2025-05-06,Account Management,Low,Resolved,2
2838,1139,2026-07-02,Dashboard Errors,High,In Progress,15
2839,1139,2026-11-06,Billing,High,Resolved,61
2840,1139,2026-01-06,API Issues,Medium,In Progress,21
2841,1139,2025-11-27,Login Problems,Low,Resolved,51
2842,1139,2026-01-24,API Issues,Low,Resolved,21
2843,1140,2026-08-10,Dashboard Errors,Low,Resolved,33
2844,1140,2025-12-27,Billing,Medium,Resolved,61
2845,1140,2025-12-27,Dashboard Errors,Medium,Resolved,46
2846,1140,2025-12-03,Account Management,Medium,Resolved,38
2847,1141,2026-01-03,Account Management,Low,Resolved,20
2848,1141,2025-06-30,Account Management,Medium,Resolved,12
2849,1142,2026-03-13,Account Management,Medium,Resolved,41
2850,1143,2025-06-30,API Issues,Medium,Resolved,38
2851,1143,2026-04-22,Dashboard Errors,High,Resolved,25
2852,1143,2026-11-27,Account Management,Low,Resolved,62
2853,1144,2026-01-27,Account Management,Low,In Progress,63
2854,1144,2026-12-17,Feature Request,High,In Progress,24
2855,1144,2025-09-29,Account Management,High,In Progress,37
2856,1145,2026-06-01,API Issues,Low,Resolved,19
2857,1145,2026-11-20,Billing,High,Resolved,56
2858,1145,2026-03-04,Dashboard Errors,Medium,Resolved,53
2859,1145,2025-12-29,Account Management,Medium,Resolved,61
2860,1146,2026-10-02,Dashboard Errors,Low,Open,48
2861,1147,2026-11-05,Billing,Medium,Resolved,39
2862,1147,2025-05-30,Login Problems,Medium,In Progress,6
2863,1148,2026-10-27,Login Problems,Medium,Resolved,15
2864,1148,2026-11-30,API Issues,Medium,Open,40
2865,1148,2026-06-11,Billing,Critical,Resolved,59
2866,1149,2026-12-14,API Issues,Medium,Open,43
2867,1149,2026-08-01,Dashboard Errors,High,Resolved,17
2868,1149,2026-06-15,Feature Request,Medium,Open,9
2869,1149,2026-10-12,API Issues,Medium,Resolved,15
2870,1149,2026-02-15,Dashboard Errors,Critical,In Progress,68
2871,1150,2026-08-18,Account Management,Medium,Resolved,68
2872,1152,2026-11-04,Dashboard Errors,Medium,Resolved,32
2873,1152,2026-11-22,Account Management,Medium,In Progress,36
2874,1153,2026-10-28,API Issues,Low,Resolved,54
2875,1153,2026-11-13,Login Problems,High,Resolved,18
2876,1153,2026-10-02,Login Problems,Medium,Open,45
2877,1154,2026-10-02,Billing,Low,Resolved,22
2878,1154,2026-09-26,Feature Request,Low,Resolved,41
2879,1156,2026-09-06,Dashboard Errors,Low,Resolved,6
2880,1156,2026-07-30,Login Problems,High,Resolved,64
2881,1156,2026-03-30,Login Problems,Low,Resolved,72
2882,1158,2026-07-30,Login Problems,Medium,Open,18
2883,1158,2026-12-07,Dashboard Errors,Low,Open,54
2884,1159,2026-10-18,Billing,Low,Resolved,44
2885,1159,2026-08-23,API Issues,Critical,Resolved,35
2886,1160,2026-12-27,Account Management,Medium,Resolved,72
2887,1160,2026-10-07,Account Management,Low,Resolved,67
2888,1160,2026-12-08,API Issues,High,Resolved,43
2889,1161,2026-04-10,Feature Request,Low,Resolved,10
2890,1161,2026-06-23,Feature Request,Low,In Progress,68
2891,1161,2026-08-27,Dashboard Errors,Critical,Resolved,36
2892,1161,2026-03-08,Account Management,Low,Open,58
2893,1162,2026-04-22,Dashboard Errors,Medium,Resolved,61
2894,1163,2026-10-16,API Issues,Low,Resolved,24
2895,1163,2026-11-16,API Issues,Low,Resolved,61
2896,1163,2026-09-23,Billing,Low,Resolved,63
2897,1163,2026-11-21,Billing,Low,Open,39
2898,1163,2026-11-29,Login Problems,Low,Resolved,61
2899,1164,2026-09-28,Account Management,Low,Resolved,5
2900,1164,2026-12-08,Feature Request,High,Resolved,33
2901,1164,2026-10-25,API Issues,High,Resolved,26
2902,1164,2026-09-06,Feature Request,High,Resolved,47
2903,1164,2026-11-29,API Issues,Critical,Resolved,27
2904,1165,2026-05-27,API Issues,Low,Resolved,58
2905,1166,2026-11-26,API Issues,Medium,In Progress,20
2906,1166,2026-09-17,Account Management,Low,Resolved,68
2907,1166,2026-10-07,Feature Request,High,Resolved,1
2908,1166,2026-11-22,Billing,High,In Progress,44
2909,1168,2026-11-03,Feature Request,Critical,In Progress,61
2910,1168,2026-10-22,Account Management,High,Resolved,58
2911,1168,2026-12-12,Account Management,Low,Resolved,46
2912,1169,2026-10-23,Billing,High,Resolved,12
2913,1169,2026-04-13,Login Problems,High,Resolved,69
2914,1170,2026-12-28,Dashboard Errors,Medium,In Progress,33
2915,1170,2026-12-27,Account Management,Medium,Resolved,20
2916,1170,2026-12-27,API Issues,Low,Resolved,5
2917,1170,2026-12-27,Account Management,Low,Open,12
2918,1170,2026-12-27,Dashboard Errors,Low,Resolved,10
2919,1171,2026-09-12,Account Management,Medium,In Progress,2
2920,1172,2026-03-30,Billing,Medium,Resolved,11
2921,1172,2026-09-06,Billing,Medium,Resolved,11
2922,1172,2026-08-08,Billing,High,Resolved,63
2923,1173,2026-08-03,Billing,Low,Resolved,50
2924,1173,2026-02-01,Dashboard Errors,Critical,Resolved,67
2925,1173,2026-04-17,Login Problems,High,Resolved,53
2926,1173,2026-10-13,Dashboard Errors,Medium,Open,24
2927,1173,2026-05-30,Feature Request,Medium,Resolved,21
2928,1174,2026-12-05,Feature Request,Low,Resolved,28
2929,1174,2026-10-13,API Issues,High,Resolved,32
2930,1174,2026-08-21,Account Management,Low,Resolved,24
2931,1175,2026-12-25,API Issues,Low,In Progress,64
2932,1175,2026-10-31,Billing,Low,Resolved,29
2933,1175,2026-11-03,Dashboard Errors,Low,Resolved,68
2934,1176,2026-11-17,Billing,High,Resolved,57
2935,1176,2026-06-13,Feature Request,Low,Resolved,39
2936,1176,2026-11-29,Account Management,Medium,Resolved,40
2937,1176,2026-09-15,Account Management,High,Resolved,1
2938,1177,2026-08-29,API Issues,Medium,Resolved,59
2939,1177,2026-12-22,Account Management,Low,Resolved,3
2940,1177,2026-10-04,API Issues,Low,Resolved,40
2941,1178,2026-09-19,Billing,Medium,In Progress,45
2942,1178,2026-03-29,Dashboard Errors,Low,Open,53
2943,1178,2026-06-15,Billing,Low,Resolved,21
2944,1178,2026-03-11,Account Management,High,In Progress,67
2945,1178,2026-09-15,Dashboard Errors,Low,Resolved,62
2946,1180,2026-12-29,Dashboard Errors,Low,Resolved,70
2947,1180,2026-10-22,Billing,Medium,Resolved,56
2948,1183,2026-12-04,Account Management,Medium,Resolved,7
2949,1183,2026-09-24,Feature Request,Medium,Resolved,47
2950,1183,2026-12-19,Feature Request,Low,Resolved,10
2951,1183,2026-10-14,API Issues,Medium,Open,33
2952,1183,2026-09-10,API Issues,Low,Resolved,15
2953,1184,2026-11-25,Account Management,Medium,Resolved,26
2954,1184,2026-10-28,API Issues,Medium,Resolved,3
2955,1184,2026-12-08,Account Management,Low,In Progress,28
2956,1184,2026-12-22,Dashboard Errors,High,Resolved,3
2957,1185,2026-05-27,Billing,High,Resolved,64
2958,1185,2026-10-23,Dashboard Errors,Medium,In Progress,46
2959,1185,2026-05-24,Feature Request,High,Resolved,70
2960,1186,2026-12-28,Account Management,Low,Resolved,63
2961,1186,2026-12-28,Feature Request,Low,Resolved,52
2962,1187,2026-02-25,Dashboard Errors,High,Resolved,46
2963,1187,2026-12-18,API Issues,Low,Resolved,8
2964,1187,2026-07-11,Login Problems,Medium,Open,47
2965,1187,2026-05-31,API Issues,Low,Open,44
2966,1187,2026-10-18,Dashboard Errors,High,Resolved,32
2967,1188,2026-05-30,Login Problems,Medium,Open,37
2968,1189,2026-07-02,API Issues,Medium,Resolved,61
2969,1189,2026-06-20,Dashboard Errors,Medium,Resolved,40
2970,1190,2026-09-15,Account Management,Critical,Resolved,2
2971,1190,2026-08-06,Account Management,Low,Resolved,64
2972,1190,2026-04-22,Account Management,Low,Resolved,67
2973,1191,2026-11-21,Login Problems,High,Resolved,62
2974,1191,2026-11-15,API Issues,High,Resolved,39
2975,1191,2026-12-01,Billing,Medium,Resolved,55
2976,1192,2026-11-07,API Issues,Medium,Resolved,32
2977,1193,2026-05-12,Login Problems,Medium,Resolved,69
2978,1193,2026-05-10,API Issues,Low,Resolved,9
2979,1193,2026-04-27,API Issues,Medium,Resolved,22
2980,1193,2026-08-07,Feature Request,Low,Resolved,58
2981,1193,2026-05-22,Feature Request,Medium,Resolved,2
2982,1194,2026-12-06,API Issues,Low,Resolved,69
2983,1195,2026-10-29,Account Management,Medium,Open,51
2984,1195,2026-06-12,Account Management,Low,Resolved,24
2985,1195,2026-11-01,Login Problems,Medium,Resolved,12
2986,1195,2026-12-19,API Issues,Low,Resolved,59
2987,1196,2026-05-24,Feature Request,Medium,Open,8
2988,1196,2026-09-29,Login Problems,High,Resolved,48
2989,1196,2026-10-20,API Issues,Low,Open,17
2990,1196,2026-07-10,Dashboard Errors,Medium,Resolved,20
2991,1198,2026-12-25,API Issues,High,Resolved,65
2992,1198,2026-12-30,Dashboard Errors,Medium,Resolved,65
2993,1198,2026-11-23,API Issues,High,In Progress,22
2994,1198,2026-12-28,Login Problems,Low,Resolved,17
2995,1198,2026-11-23,Billing,Low,In Progress,29
2996,1199,2026-04-30,Login Problems,Low,In Progress,71
2997,1199,2026-11-25,Account Management,Low,Resolved,28
2998,1199,2026-07-14,Dashboard Errors,Low,In Progress,1
2999,1199,2026-07-17,API Issues,Low,Resolved,55
3000,1201,2026-07-20,Account Management,Medium,Resolved,62
3001,1201,2026-07-22,Account Management,Critical,Resolved,26
3002,1201,2026-07-25,Dashboard Errors,Medium,Resolved,67
3003,1201,2026-09-17,Account Management,Medium,Resolved,70
3004,1201,2026-04-06,Account Management,Low,Resolved,32
3005,1202,2026-12-17,Login Problems,Low,Resolved,3
3006,1203,2026-11-30,API Issues,Low,Resolved,7
3007,1203,2026-12-06,Dashboard Errors,Low,Open,41
3008,1203,2026-11-28,Account Management,Medium,In Progress,36
3009,1203,2026-12-02,API Issues,Medium,In Progress,60
3010,1204,2026-10-22,Dashboard Errors,Medium,Resolved,5
3011,1204,2026-06-20,Feature Request,Medium,Resolved,48
3012,1204,2026-09-29,API Issues,Medium,In Progress,49
3013,1204,2026-12-13,Billing,Medium,Resolved,35
3014,1207,2026-06-09,Dashboard Errors,Low,Resolved,19
3015,1207,2026-08-04,Billing,High,Resolved,53
3016,1207,2026-06-05,Dashboard Errors,Medium,Resolved,25
3017,1208,2026-09-11,Billing,Low,Resolved,37
3018,1208,2026-12-13,Account Management,Critical,Resolved,64
3019,1208,2026-09-12,Account Management,Medium,Resolved,70
3020,1209,2026-12-01,Login Problems,Medium,Resolved,9
3021,1209,2026-10-12,API Issues,Medium,In Progress,28
3022,1209,2026-11-15,Billing,Medium,Resolved,64
3023,1209,2026-09-11,API Issues,Medium,Resolved,10
3024,1210,2026-08-15,Account Management,Medium,Resolved,23
3025,1211,2026-11-19,API Issues,High,Resolved,61
3026,1211,2026-12-19,Dashboard Errors,Low,Resolved,60
3027,1212,2026-09-19,Account Management,Medium,Open,19
3028,1212,2026-08-02,Login Problems,Critical,Resolved,10
3029,1212,2026-11-11,Account Management,Medium,Resolved,40
3030,1212,2026-11-29,Login Problems,Medium,In Progress,16
3031,1214,2026-11-11,Feature Request,Medium,Resolved,40
3032,1214,2026-12-17,Feature Request,Low,Resolved,10
3033,1214,2026-12-25,Feature Request,Low,Resolved,72
3034,1215,2026-08-03,Feature Request,Low,Open,36
3035,1215,2026-10-26,Billing,Low,Resolved,35
3036,1215,2026-11-06,Login Problems,Low,Resolved,8
3037,1215,2026-08-14,Feature Request,Low,Resolved,59
3038,1215,2026-07-26,Billing,Critical,Open,60
3039,1217,2026-12-13,Account Management,Medium,Resolved,21
3040,1218,2026-11-30,Account Management,Low,Resolved,63
3041,1220,2026-10-02,Login Problems,Low,Resolved,65
3042,1220,2026-08-28,Account Management,Medium,In Progress,61
3043,1221,2026-11-11,Login Problems,Low,Resolved,22
3044,1221,2026-11-02,Account Management,Low,Resolved,71
3045,1222,2026-12-14,Feature Request,Low,Resolved,67
3046,1222,2026-12-17,Billing,Medium,Resolved,2
3047,1223,2026-12-24,Dashboard Errors,Medium,Resolved,12
3048,1223,2026-12-08,Billing,Low,Resolved,20
3049,1224,2026-11-15,Feature Request,Medium,In Progress,67
3050,1224,2026-03-18,Account Management,Medium,Resolved,64
3051,1224,2026-03-14,Billing,Low,Resolved,21
3052,1224,2026-05-30,Account Management,Medium,Resolved,72
3053,1225,2026-10-20,Billing,Low,Resolved,60
3054,1225,2026-05-12,Feature Request,High,Resolved,8
3055,1227,2026-07-17,Feature Request,Medium,Resolved,43
3056,1227,2026-10-03,Login Problems,Medium,Resolved,5
3057,1227,2026-07-29,Account Management,Low,Resolved,43
3058,1227,2026-09-29,Account Management,Medium,Resolved,40
3059,1229,2026-10-22,Feature Request,Low,In Progress,18
3060,1229,2026-11-29,Billing,Low,Resolved,1
3061,1230,2026-10-15,Login Problems,Low,Resolved,60
3062,1230,2026-10-20,Billing,High,Open,14
3063,1231,2026-12-24,Login Problems,High,Resolved,17
3064,1231,2026-11-14,Account Management,High,Resolved,42
3065,1231,2026-08-14,Billing,High,In Progress,58
3066,1231,2026-07-25,Login Problems,Low,Open,2
3067,1231,2026-11-24,Account Management,High,In Progress,49
3068,1232,2026-10-10,Feature Request,High,In Progress,1
3069,1232,2026-12-28,Billing,Critical,Resolved,46
3070,1232,2026-07-20,Account Management,Low,Resolved,43
3071,1232,2026-07-17,Account Management,Low,Resolved,26
3072,1232,2026-09-08,Login Problems,High,Resolved,18
3073,1233,2026-03-16,Dashboard Errors,High,Resolved,62
3074,1233,2026-02-26,Login Problems,Low,Resolved,50
3075,1233,2026-06-04,Feature Request,Medium,Resolved,4
3076,1233,2026-11-24,Feature Request,High,Resolved,40
3077,1233,2026-07-08,Login Problems,Low,Open,63
3078,1234,2026-09-12,Login Problems,Medium,In Progress,39
3079,1235,2026-12-29,Dashboard Errors,High,Resolved,9
3080,1235,2026-12-29,Dashboard Errors,Medium,In Progress,12
3081,1235,2026-12-30,Login Problems,Low,Resolved,12
3082,1235,2026-12-29,Feature Request,Low,Resolved,18
3083,1235,2026-12-29,Account Management,Medium,Resolved,42
3084,1236,2026-11-27,API Issues,Medium,Open,16
3085,1236,2026-11-09,Billing,Low,In Progress,59
3086,1237,2026-10-15,Account Management,High,Resolved,55
3087,1237,2026-08-29,Feature Request,Low,Resolved,57
3088,1237,2026-06-21,Dashboard Errors,Medium,Resolved,8
3089,1237,2026-04-16,Dashboard Errors,Low,Resolved,37
3090,1240,2026-08-19,Billing,Low,Resolved,20
3091,1243,2026-11-07,Feature Request,High,In Progress,16
3092,1243,2026-11-28,Dashboard Errors,Low,In Progress,63
3093,1243,2026-12-18,API Issues,Medium,Open,50
3094,1244,2026-07-03,API Issues,Medium,Resolved,28
3095,1245,2026-11-05,Account Management,Medium,Resolved,22
3096,1245,2026-09-20,Account Management,Medium,Resolved,70
3097,1245,2026-08-05,API Issues,High,Resolved,59
3098,1246,2026-12-20,API Issues,High,In Progress,10
3099,1246,2026-10-01,Billing,Low,Resolved,67
3100,1246,2026-11-09,API Issues,Low,Resolved,9
3101,1246,2026-05-28,Billing,Low,Resolved,5
3102,1246,2026-10-17,Login Problems,Low,Resolved,42
3103,1247,2026-10-22,Feature Request,Low,Resolved,29
3104,1247,2026-09-26,Billing,Low,Resolved,27
3105,1247,2026-12-10,Dashboard Errors,Low,Resolved,32
3106,1248,2026-07-29,Billing,Medium,Resolved,68
3107,1249,2026-08-24,Login Problems,Low,Resolved,68
3108,1250,2026-07-06,Billing,Medium,Resolved,56
3109,1252,2026-10-24,Login Problems,Critical,Resolved,69
3110,1252,2026-12-12,Billing,Low,Resolved,4
3111,1253,2026-08-06,Account Management,Medium,Resolved,1
3112,1253,2026-12-04,API Issues,Medium,Resolved,17
3113,1253,2026-12-08,Login Problems,Medium,Open,60
3114,1253,2026-11-16,Account Management,Low,Resolved,17
3115,1253,2026-10-05,Feature Request,Medium,Resolved,26
3116,1254,2026-02-12,Dashboard Errors,Medium,Resolved,48
3117,1254,2026-03-22,Feature Request,Low,In Progress,62
3118,1254,2026-03-26,Account Management,Medium,Resolved,57
3119,1257,2026-12-04,Billing,Medium,Resolved,35
3120,1257,2026-10-05,Billing,Low,Open,49
3121,1257,2026-10-16,Dashboard Errors,Low,In Progress,11
3122,1257,2026-11-27,Dashboard Errors,Low,Open,16
3123,1259,2026-09-05,Billing,Medium,Resolved,42
3124,1259,2026-11-30,Login Problems,Medium,Resolved,27
3125,1259,2026-02-23,Account Management,Medium,Resolved,25
3126,1259,2026-02-24,Billing,Low,Resolved,46
3127,1259,2026-05-24,Billing,Medium,Resolved,20
3128,1260,2026-11-22,Login Problems,Medium,Resolved,30
3129,1260,2026-11-14,Feature Request,Low,Resolved,24
3130,1260,2026-09-15,Feature Request,Low,Open,15
3131,1260,2026-12-17,API Issues,Low,Resolved,61
3132,1260,2026-09-02,Billing,Low,Resolved,34
3133,1261,2026-07-04,Billing,Critical,In Progress,55
3134,1261,2026-07-12,Feature Request,Low,Resolved,65
3135,1261,2026-08-17,Billing,Medium,Resolved,70
3136,1261,2026-08-07,Feature Request,Low,Resolved,38
3137,1261,2026-07-16,Login Problems,Low,Resolved,69
3138,1262,2026-12-24,Login Problems,Medium,In Progress,15
3139,1262,2026-08-19,Billing,Low,Resolved,11
3140,1262,2026-12-15,Feature Request,Medium,Resolved,27
3141,1263,2026-02-11,Account Management,Low,Resolved,8
3142,1263,2026-06-06,Account Management,Medium,Resolved,42
3143,1264,2026-12-27,Feature Request,Low,Resolved,20
3144,1264,2026-09-30,Feature Request,Low,Resolved,27
3145,1264,2026-11-11,Feature Request,Low,In Progress,24
3146,1264,2026-12-10,Login Problems,Low,Resolved,65
3147,1264,2026-08-25,Login Problems,High,Resolved,30
3148,1265,2026-11-16,Billing,Medium,Resolved,25
3149,1265,2026-12-18,Dashboard Errors,Medium,Resolved,1
3150,1265,2026-10-04,Dashboard Errors,Medium,Resolved,16
3151,1266,2026-12-26,Billing,Low,Resolved,14
3152,1266,2026-11-14,Account Management,Low,Resolved,52
3153,1267,2026-12-18,API Issues,Medium,Resolved,71
3154,1267,2026-12-12,API Issues,Medium,Resolved,70
3155,1267,2026-12-18,Dashboard Errors,Low,Resolved,35
3156,1268,2026-09-10,API Issues,Low,Resolved,30
3157,1268,2026-08-03,Account Management,Medium,Resolved,50
3158,1268,2026-06-24,Account Management,Medium,Resolved,58
3159,1269,2026-02-23,Feature Request,Low,Resolved,27
3160,1269,2026-04-01,Account Management,Low,Resolved,57
3161,1270,2026-12-23,Feature Request,Medium,In Progress,62
3162,1270,2026-12-05,Dashboard Errors,Medium,Resolved,61
3163,1270,2026-10-20,Account Management,Low,Resolved,2
3164,1271,2026-08-03,API Issues,Medium,Resolved,28
3165,1271,2026-05-15,Feature Request,High,Resolved,47
3166,1271,2026-04-20,Feature Request,Medium,Resolved,32
3167,1271,2026-08-13,Login Problems,Medium,In Progress,19
3168,1272,2026-09-21,Account Management,Critical,Resolved,11
3169,1273,2026-03-03,Feature Request,Medium,Open,62
3170,1273,2026-07-10,Login Problems,Low,Resolved,45
3171,1273,2026-06-09,Billing,Low,Resolved,62
3172,1274,2026-11-02,Dashboard Errors,Critical,Resolved,49
3173,1274,2026-09-29,Feature Request,Medium,Resolved,9
3174,1274,2026-09-04,Account Management,Critical,Open,5
3175,1274,2026-09-12,Billing,Medium,Resolved,3
3176,1274,2026-11-18,API Issues,Low,Resolved,5
3177,1275,2026-09-27,Dashboard Errors,High,Resolved,47
3178,1277,2026-11-05,Billing,High,Open,52
3179,1277,2026-10-23,Billing,Low,Resolved,62
3180,1277,2026-10-22,Login Problems,Low,Resolved,52
3181,1278,2026-11-21,Account Management,Low,Resolved,25
3182,1278,2026-12-10,Dashboard Errors,High,In Progress,32
3183,1279,2026-12-21,Account Management,Low,Resolved,61
3184,1280,2026-09-20,Feature Request,Low,Resolved,27
3185,1280,2026-06-20,Feature Request,High,In Progress,26
3186,1280,2026-07-17,Login Problems,Low,Resolved,16
3187,1280,2026-10-06,Account Management,Low,Resolved,33
3188,1280,2026-07-23,Account Management,Medium,Resolved,45
3189,1281,2026-09-29,Account Management,Medium,Resolved,11
3190,1281,2026-10-05,Login Problems,Medium,Resolved,66
3191,1281,2026-08-19,Dashboard Errors,High,Resolved,10
3192,1281,2026-10-04,API Issues,Low,Resolved,30
3193,1281,2026-08-30,Login Problems,High,Resolved,59
3194,1282,2026-12-29,Dashboard Errors,High,Open,19
3195,1282,2026-10-29,Account Management,Low,Resolved,20
3196,1283,2026-11-11,Billing,Medium,Resolved,48
3197,1283,2026-07-15,Dashboard Errors,Low,Open,44
3198,1283,2026-08-18,Login Problems,Low,Resolved,51
3199,1283,2026-09-18,Dashboard Errors,Low,In Progress,69
3200,1284,2026-07-03,API Issues,Medium,Open,9
3201,1284,2026-06-06,API Issues,Medium,Resolved,66
3202,1284,2026-12-17,Feature Request,High,Resolved,18
3203,1285,2026-08-09,Billing,Low,Resolved,6
3204,1286,2026-10-20,API Issues,Critical,Resolved,49
3205,1286,2026-06-29,Billing,Low,Resolved,35
3206,1286,2026-07-12,Feature Request,High,Resolved,16
3207,1286,2026-06-02,Dashboard Errors,High,Open,28
3208,1286,2026-07-18,Feature Request,Medium,Open,59
3209,1287,2026-07-01,API Issues,High,Resolved,46
3210,1287,2026-04-27,Dashboard Errors,High,Resolved,48
3211,1288,2026-10-09,Account Management,Low,Resolved,56
3212,1288,2026-07-07,Dashboard Errors,Low,Resolved,58
3213,1288,2026-06-30,Billing,Medium,Resolved,64
3214,1288,2026-10-01,Feature Request,Low,Resolved,65
3215,1289,2026-03-23,API Issues,Low,Resolved,69
3216,1289,2026-09-13,Feature Request,Low,Resolved,32
3217,1289,2026-04-27,Account Management,Medium,Resolved,8
3218,1290,2026-11-13,Dashboard Errors,Medium,Open,59
3219,1291,2026-04-09,Feature Request,High,Resolved,55
3220,1291,2026-11-20,Billing,Medium,Resolved,57
3221,1291,2026-02-27,Feature Request,Low,Open,18
3222,1291,2026-05-04,Dashboard Errors,Low,Resolved,9
3223,1292,2026-12-18,Feature Request,Low,In Progress,29
3224,1293,2026-07-26,Feature Request,Medium,Resolved,17
3225,1293,2026-08-05,Billing,Medium,Resolved,16
3226,1293,2026-12-26,Billing,Low,Resolved,66
3227,1293,2026-08-27,API Issues,Medium,Resolved,27
3228,1294,2026-11-08,Dashboard Errors,Low,Resolved,7
3229,1294,2026-12-12,Login Problems,Medium,Open,13
3230,1295,2026-11-02,Billing,Medium,Resolved,71
3231,1296,2026-12-12,Dashboard Errors,Low,Resolved,2
3232,1296,2026-12-12,Account Management,Medium,Resolved,72
3233,1297,2026-10-14,Dashboard Errors,High,Open,6
3234,1297,2026-12-09,Billing,Low,Open,47
3235,1297,2026-10-05,API Issues,Medium,Resolved,10
3236,1298,2026-12-14,Billing,Medium,Resolved,31
3237,1298,2026-12-29,API Issues,Low,Resolved,20
3238,1298,2026-12-20,API Issues,Medium,Resolved,19
3239,1298,2026-12-25,Dashboard Errors,High,Resolved,21
3240,1299,2026-11-06,Account Management,Low,Resolved,70
3241,1300,2026-12-27,Billing,Low,In Progress,70
3242,1300,2026-12-08,Dashboard Errors,Medium,Resolved,2
3243,1300,2026-06-24,Account Management,Critical,Resolved,36
3244,1300,2026-07-19,API Issues,High,Resolved,49
3245,1300,2026-12-03,Billing,High,Resolved,19
3246,1301,2026-10-22,Feature Request,High,Resolved,54
3247,1301,2026-04-11,Billing,High,Resolved,44
3248,1301,2026-03-08,Account Management,Low,Resolved,45
3249,1301,2026-11-05,Login Problems,Critical,Open,64
